Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
1703,Luca Mora\Luca-Mora,it ITA,MF,SPAL,it Serie A,29,1988,17,10,934,10.4,0,1,0,0,0,5,0,0,0.1,0.1,0,0.1,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05
1704,Sergio Mora\Sergio-Mora,es ESP,MF,Getafe,es La Liga,37,1979,26,6,826,9.2,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.03,0.02,0.05,0.03,0.05
1705,Erik Morán\Erik-Moran,es ESP,MF,Leganés,es La Liga,26,1991,6,2,231,2.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,eng Premier League,24,1992,31,24,2061,22.9,11,6,11,0,0,7,0,0.48,0.26,0.74,0.48,0.74,12.8,12.8,3.4,16.2,0.56,0.15,0.71,0.56,0.71
1707,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,27,1989,16,7,702,7.8,0,0,0,0,0,5,1,0,0,0,0,0,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05
1708,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,33,1984,33,32,2916,32.4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
1709,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,25,1992,16,14,1266,14.1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.8,1.3,0.04,0.06,0.09,0.04,0.09
1710,Gerard Moreno\Gerard-Moreno,es ESP,FW,Espanyol,es La Liga,25,1992,38,38,3411,37.9,16,1,15,1,2,4,0,0.42,0.03,0.45,0.4,0.42,16,14.4,3.7,18.1,0.42,0.1,0.52,0.38,0.48
1711,Héctor Moreno\Hector-Moreno,mx MEX,DF,Roma,it Serie A,29,1988,5,2,230,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.03,0.03,0,0.03
1712,Héctor Moreno\Hector-Moreno,mx MEX,DF,Real Sociedad,es La Liga,29,1988,8,8,720,8,1,0,1,0,0,1,0,0.12,0,0.12,0.12,0.12,1,1,0.1,1.1,0.13,0.01,0.14,0.13,0.14
1713,Marlos Moreno\Marlos-Moreno,co COL,MF,Girona,es La Liga,20,1996,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.21,0.21,0,0.21
1714,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,36,1981,22,19,1782,19.8,0,0,0,0,0,6,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
1715,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,33,1984,32,32,2817,31.3,0,0,0,0,0,4,0,0,0,0,0,0,1.6,1.6,0.3,1.9,0.05,0.01,0.06,0.05,0.06
1716,Loren Morón\Loren-Moron,es ESP,FW,Betis,es La Liga,23,1993,15,12,1061,11.8,7,0,7,0,0,3,0,0.59,0,0.59,0.59,0.59,3.6,3.6,1.4,5,0.3,0.12,0.42,0.3,0.42
1717,James Morrison\James-Morrison,sco SCO,MF,West Brom,eng Premier League,31,1986,4,2,207,2.3,1,0,1,0,0,0,0,0.43,0,0.43,0.43,0.43,0.7,0.7,0.1,0.8,0.29,0.04,0.33,0.29,0.33
1718,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,eng Premier League,26,1990,28,25,2110,23.4,3,3,3,0,0,3,0,0.13,0.13,0.26,0.13,0.26,3.2,3.2,2.7,5.9,0.14,0.12,0.25,0.14,0.25
1719,Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,es La Liga,29,1988,23,16,1395,15.5,0,2,0,0,0,7,0,0,0.13,0.13,0,0.13,1.5,1.5,0.5,2,0.1,0.03,0.13,0.1,0.13
1720,Lebo Mothiba\Lebo-Mothiba,za RSA,FW,Lille,fr Ligue 1,21,1996,14,14,1183,13.1,5,1,5,0,0,2,0,0.38,0.08,0.46,0.38,0.46,4.7,4.7,1.1,5.8,0.36,0.09,0.44,0.36,0.44
1721,Thiago Motta\Thiago-Motta,it ITA,MF,Paris S-G,fr Ligue 1,34,1982,19,14,1155,12.8,1,1,1,0,0,3,1,0.08,0.08,0.16,0.08,0.16,0.5,0.5,0.4,0.9,0.04,0.03,0.07,0.04,0.07
1722,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,27,1990,21,20,1700,18.9,0,0,0,0,0,6,2,0,0,0,0,0,0.1,0.1,0.7,0.7,0,0.04,0.04,0,0.04
1723,Jessy Moulin\Jessy-Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,4,3,305,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,eng Premier League,22,1994,28,21,1855,20.6,7,1,7,0,0,2,0,0.34,0.05,0.39,0.34,0.39,5.3,5.3,0.9,6.2,0.26,0.05,0.3,0.26,0.3
1725,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,eng Premier League,24,1992,6,2,210,2.3,0,1,0,0,0,0,0,0,0.43,0.43,0,0.43,0.2,0.2,0.2,0.4,0.08,0.09,0.17,0.08,0.17
1726,Lucas Moura\Lucas-Moura,br BRA,FW,Paris S-G,fr Ligue 1,24,1992,5,0,76,0.8,1,1,1,0,0,1,0,1.18,1.18,2.37,1.18,2.37,1.2,1.2,0.8,2,1.48,1.02,2.5,1.48,2.5
1727,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,eng Premier League,21,1996,23,4,596,6.6,2,0,2,0,0,1,0,0.3,0,0.3,0.3,0.3,1.2,1.2,0.4,1.5,0.18,0.06,0.24,0.18,0.24
1728,João Moutinho\Joao-Moutinho,pt POR,MF,Monaco,fr Ligue 1,30,1986,33,31,2802,31.1,1,4,1,0,0,6,0,0.03,0.13,0.16,0.03,0.16,1,1,5.5,6.5,0.03,0.18,0.21,0.03,0.21
1729,Samuel Moutoussamy\Samuel-Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,20,1996,7,4,431,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.06,0.06,0.11,0.06,0.11
1730,Toni Moya\Toni-Moya,es ESP,DF,Atlético Madrid,es La Liga,19,1998,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,Ndombe Mubele\Ndombe-Mubele,cd COD,FW,Toulouse,fr Ligue 1,23,1994,11,4,368,4.1,1,0,1,0,0,0,0,0.24,0,0.24,0.24,0.24,1.3,1.3,0.5,1.8,0.32,0.11,0.43,0.32,0.43
1732,Ndombe Mubele\Ndombe-Mubele,cd COD,FWMF,Rennes,fr Ligue 1,23,1994,19,13,1228,13.6,5,1,5,0,1,1,0,0.37,0.07,0.44,0.37,0.44,4.3,3.5,2.1,5.6,0.31,0.16,0.47,0.26,0.41
1733,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,Montpellier,fr Ligue 1,19,1997,33,31,2791,31,0,1,0,0,0,5,0,0,0.03,0.03,0,0.03,1.2,1.2,2.6,3.9,0.04,0.08,0.12,0.04,0.12
1734,Álex Mula\Alex-Mula,es ESP,MFFW,Málaga,es La Liga,21,1996,11,7,560,6.2,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
1735,Florian Müller\Florian-Muller,de GER,GK,Mainz 05,de Bundesliga,19,1997,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Nicolai Müller\Nicolai-Muller,de GER,MFDF,Hamburger SV,de Bundesliga,29,1987,2,1,101,1.1,1,0,1,0,0,0,0,0.89,0,0.89,0.89,0.89,0.1,0.1,0,0.1,0.29,0.07,0.36,0.29,0.36
1737,Thomas Müller\Thomas-Muller,de GER,FWMF,Bayern Munich,de Bundesliga,27,1989,29,22,2005,22.3,8,14,8,0,0,4,0,0.36,0.63,0.99,0.36,0.99,6.7,6.7,8.9,15.5,0.31,0.41,0.71,0.31,0.71
1738,Iker Muniain\Iker-Muniain,es ESP,MFFW,Athletic Club,es La Liga,24,1992,14,7,784,8.7,4,2,4,0,0,1,0,0.46,0.23,0.69,0.46,0.69,2,2,1.2,3.1,0.23,0.13,0.36,0.23,0.36
1739,Marc Muniesa\Marc-Muniesa,es ESP,DF,Girona,es La Liga,25,1992,13,13,1125,12.5,0,1,0,0,0,2,0,0,0.08,0.08,0,0.08,0.4,0.4,0,0.4,0.03,0,0.03,0.03,0.03
1740,Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Leganés,es La Liga,26,1990,19,17,1406,15.6,0,1,0,0,0,2,0,0,0.06,0.06,0,0.06,0.4,0.4,0.6,1.1,0.03,0.04,0.07,0.03,0.07
1741,Sulley Muntari\Sulley-Muntari,gh GHA,MF,La Coruña,es La Liga,32,1984,8,6,402,4.5,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.04,0.05,0.08,0.04,0.08
1742,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,it Serie A,20,1996,16,9,777,8.6,0,0,0,0,0,3,1,0,0,0,0,0,0.7,0.7,0.4,1.1,0.08,0.04,0.12,0.08,0.12
1743,Luis Muriel\Luis-Muriel,co COL,FW,Sevilla,es La Liga,26,1991,29,17,1610,17.9,7,2,7,0,0,4,0,0.39,0.11,0.5,0.39,0.5,7.4,7.4,2.2,9.5,0.41,0.12,0.54,0.41,0.54
1744,Jeison Murillo\Jeison-Murillo,co COL,DF,Valencia,es La Liga,25,1992,17,15,1374,15.3,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01
1745,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,eng Premier League,22,1995,25,13,1148,12.8,1,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,1.6,1.6,1.3,2.9,0.13,0.1,0.23,0.13,0.23
1746,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,eng Premier League,27,1989,4,1,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0.01,0.04,0.03,0.04
1747,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,eng Premier League,33,1983,35,25,2192,24.4,12,0,8,4,6,9,0,0.49,0,0.49,0.33,0.33,11.6,7,1,8,0.47,0.04,0.52,0.29,0.33
1748,Nicola Murru\Nicola-Murru,it ITA,DF,Sampdoria,it Serie A,22,1994,20,16,1449,16.1,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,0.1,0.1,1.3,1.4,0.01,0.08,0.09,0.01,0.09
1749,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,it Serie A,26,1990,15,12,1202,13.4,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,0.4,0.4,0.6,1,0.03,0.05,0.08,0.03,0.08
1750,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,eng Premier League,20,1996,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,0.55,1.32,1.87,0.55,1.87
1751,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,eng Premier League,25,1992,27,25,2273,25.3,3,1,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,1,1,0.5,1.4,0.04,0.02,0.06,0.04,0.06
1752,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Mainz 05,de Bundesliga,25,1992,27,20,1904,21.2,8,2,8,0,0,2,0,0.38,0.09,0.47,0.38,0.47,4.9,4.9,1.6,6.5,0.23,0.08,0.31,0.23,0.31
1753,Fahad Al-Muwallad\Fahad-Al-Muwallad,sa KSA,FWMF,Levante,es La Liga,20,1996,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1754,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,23,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,eng Premier League,34,1982,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Alfred N'Diaye\Alfred-NDiaye,sn SEN,DFMF,Villarreal,es La Liga,27,1990,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Kévin N'Doram\Kevin-NDoram,fr FRA,MFDF,Monaco,fr Ligue 1,21,1996,11,7,722,8,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.03,0.01,0.04,0.03,0.04
1758,Abdallah N'dour\Abdallah-Ndour,sn SEN,DF,Strasbourg,fr Ligue 1,23,1993,5,3,254,2.8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.2,0.2,0,0.06,0.06,0,0.06
1759,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Marseille,fr Ligue 1,23,1993,22,9,873,9.7,7,3,7,0,0,2,0,0.72,0.31,1.03,0.72,1.03,5,5,2.7,7.7,0.52,0.28,0.8,0.52,0.8
1760,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,eng Premier League,22,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1761,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,eng Premier League,22,1995,8,2,228,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04
1762,Stanley N'Soki\Stanley-NSoki,fr FRA,DF,Paris S-G,fr Ligue 1,18,1999,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,27,1990,27,22,2075,23.1,3,0,3,0,0,7,0,0.13,0,0.13,0.13,0.13,1.7,1.7,0.3,2,0.07,0.01,0.09,0.07,0.09
1764,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,Inter,it Serie A,30,1986,11,9,790,8.8,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08
1765,Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,it Serie A,22,1995,12,8,711,7.9,1,0,1,0,0,1,0,0.13,0,0.13,0.13,0.13,0.2,0.2,0.4,0.6,0.03,0.05,0.07,0.03,0.07
1766,Matías Nahuel\Matias-Nahuel,es ESP,FWMF,Betis,es La Liga,20,1996,7,3,252,2.8,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.04,0.04,0.08,0.04,0.08
1767,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Roma,it Serie A,29,1988,31,31,2613,29,4,7,4,0,0,7,2,0.14,0.24,0.38,0.14,0.38,3.7,3.7,7,10.7,0.13,0.24,0.37,0.13,0.37
1768,Préjuce Nakoulma\Prejuce-Nakoulma,bf BFA,FW,Nantes,fr Ligue 1,30,1987,18,13,1148,12.8,3,0,3,0,0,4,0,0.24,0,0.24,0.24,0.24,4,4,0.9,4.9,0.31,0.07,0.38,0.31,0.38
1769,Naldo\Naldo,br BRA,DF,Schalke 04,de Bundesliga,34,1982,34,34,3060,34,7,2,7,0,0,5,0,0.21,0.06,0.26,0.21,0.26,3.4,3.4,1,4.4,0.1,0.03,0.13,0.1,0.13
1770,Naldo\Naldo,br BRA,DF,Espanyol,es La Liga,28,1988,11,10,920,10.2,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
1771,Andrea Nalini\Andrea-Nalini,it ITA,FWMF,Crotone,it Serie A,27,1990,23,19,1638,18.2,0,2,0,0,0,2,0,0,0.11,0.11,0,0.11,0.7,0.7,3.5,4.2,0.04,0.19,0.23,0.04,0.23
1772,Nani\Nani,pt POR,MFFW,Lazio,it Serie A,30,1986,18,2,387,4.3,3,1,3,0,0,2,0,0.7,0.23,0.93,0.7,0.93,1.2,1.2,1.2,2.4,0.29,0.3,0.59,0.29,0.59
1773,Nano\Nano,es ESP,FW,Levante,es La Liga,22,1995,9,2,282,3.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.32,0.01,0.32,0.32,0.32
1774,Naranjo\Naranjo,es ESP,FWMF,Leganés,es La Liga,23,1994,16,6,567,6.3,1,1,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,0.9,0.9,0.5,1.4,0.15,0.07,0.22,0.15,0.22
1775,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,eng Premier League,26,1990,18,5,625,6.9,1,0,1,0,0,0,0,0.14,0,0.14,0.14,0.14,1.3,1.3,1,2.3,0.18,0.15,0.33,0.18,0.33
1776,Nikolas Nartey\Nikolas-Nartey,dk DEN,MF,Köln,de Bundesliga,17,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,Juanjo Narváez\Juanjo-Narvaez,co COL,MF,Betis,es La Liga,22,1995,7,4,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05
1778,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,24,1993,24,22,1989,22.1,0,0,0,0,0,6,1,0,0,0,0,0,0.7,0.7,0.2,0.9,0.03,0.01,0.04,0.03,0.04
1779,Nathan\Nathan,br BRA,MF,Amiens,fr Ligue 1,21,1996,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,eng Premier League,28,1988,34,34,3030,33.7,0,2,0,0,0,1,0,0,0.06,0.06,0,0.06,0.3,0.3,0.4,0.7,0.01,0.01,0.02,0.01,0.02
1781,Fernando Navarro\Fernando-Navarro,es ESP,DF,La Coruña,es La Liga,35,1982,15,11,1049,11.7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.3,0.3,0,0.03,0.03,0,0.03
1782,Marc Navarro\Marc-Navarro,es ESP,DF,Espanyol,es La Liga,22,1995,19,10,1110,12.3,1,1,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,1,1,0.9,1.9,0.08,0.07,0.15,0.08,0.15
1783,Rafa Navarro\Rafa-Navarro,es ESP,DF,Betis,es La Liga,23,1994,3,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.02,0.06,0.08,0.02,0.08
1784,Ximo Navarro\Ximo-Navarro,es ESP,DF,Las Palmas,es La Liga,27,1990,31,29,2610,29,0,1,0,0,0,12,0,0,0.03,0.03,0,0.03,0.1,0.1,0.3,0.4,0,0.01,0.01,0,0.01
1785,Jesús Navas\Jesus-Navas,es ESP,FWDF,Sevilla,es La Liga,31,1985,26,20,1765,19.6,1,1,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,1.4,1.4,3.5,4.8,0.07,0.18,0.25,0.07,0.25
1786,Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,es La Liga,30,1986,27,27,2430,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,es La Liga,29,1988,20,20,1790,19.9,0,2,0,0,0,4,0,0,0.1,0.1,0,0.1,0.7,0.7,0.3,1,0.04,0.02,0.05,0.04,0.05
1788,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,eng Premier League,26,1990,13,13,1138,12.6,2,1,2,0,0,5,0,0.16,0.08,0.24,0.16,0.24,1.3,1.3,0.2,1.5,0.1,0.02,0.12,0.1,0.12
1789,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,eng Premier League,20,1996,33,33,2898,32.2,0,3,0,0,0,8,4,0,0.09,0.09,0,0.09,1.8,1.8,0.6,2.4,0.06,0.02,0.07,0.06,0.07
1790,Merveille Ndockyt\Merveille-Ndockyt,cg CGO,MF,Getafe,es La Liga,19,1998,6,0,71,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Amiens,fr Ligue 1,20,1996,3,3,236,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.09,0.04,0.13,0.09,0.13
1792,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Lyon,fr Ligue 1,20,1996,32,28,2350,26.1,0,3,0,0,0,5,0,0,0.11,0.11,0,0.11,1.8,1.8,3.6,5.4,0.07,0.14,0.21,0.07,0.21
1793,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,eng Premier League,17,1999,3,2,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,0.07,0.02,0.09,0.07,0.09
1794,Neto\Neto,br BRA,GK,Valencia,es La Liga,28,1989,33,33,2970,33,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0
1795,Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,de Bundesliga,31,1986,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,Neymar\Neymar-Jr,br BRA,FWMF,Paris S-G,fr Ligue 1,25,1992,20,20,1797,20,19,13,15,4,4,5,2,0.95,0.65,1.6,0.75,1.4,15.4,12.4,11.8,24.2,0.78,0.59,1.37,0.62,1.22
1797,Yeni Ngbakoto\Yeni-Ngbakoto,cd COD,FWMF,Guingamp,fr Ligue 1,25,1992,16,4,574,6.4,3,1,2,1,1,1,0,0.47,0.16,0.63,0.31,0.47,2.2,1.4,0.4,1.8,0.34,0.06,0.4,0.22,0.28
1798,Santy Ngom\Santy-Ngom,sn SEN,FWMF,Nantes,fr Ligue 1,24,1993,13,4,466,5.2,1,0,1,0,0,1,0,0.19,0,0.19,0.19,0.19,1.6,1.6,0.5,2.1,0.31,0.1,0.41,0.31,0.41
1799,Guy Ngosso\Guy-Ngosso,cm CMR,MF,Amiens,fr Ligue 1,32,1985,12,7,610,6.8,1,0,1,0,0,3,0,0.15,0,0.15,0.15,0.15,0.3,0.3,0.1,0.4,0.04,0.02,0.06,0.04,0.06
1800,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,eng Premier League,19,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,Opa Nguette\Opa-Nguette,sn SEN,FWMF,Metz,fr Ligue 1,23,1994,17,11,1021,11.3,0,0,0,0,0,3,0,0,0,0,0,0,2.1,2.1,1,3,0.18,0.09,0.27,0.18,0.27
1802,Moussa Niakhate\Moussa-Niakhate,fr FRA,DF,Metz,fr Ligue 1,21,1996,35,34,3105,34.5,0,1,0,0,0,8,0,0,0.03,0.03,0,0.03,1.2,1.2,0.3,1.5,0.04,0.01,0.04,0.04,0.04
1803,Adama Niane\Adama-Niane,ml MLI,FW,Troyes,fr Ligue 1,24,1993,33,25,2166,24.1,8,2,6,2,2,6,0,0.33,0.08,0.42,0.25,0.33,11.1,9.6,0.9,10.5,0.46,0.04,0.5,0.4,0.44
1804,Ibrahima Niane\Ibrahima-Niane,sn SEN,MFFW,Metz,fr Ligue 1,18,1999,30,6,850,9.4,2,0,2,0,0,1,0,0.21,0,0.21,0.21,0.21,2.4,2.4,1.5,4,0.26,0.17,0.43,0.26,0.43
1805,M'Baye Niang\MBaye-Niang,sn SEN,FW,Torino,it Serie A,22,1994,26,18,1532,17,4,2,4,0,0,5,0,0.23,0.12,0.35,0.23,0.35,3.6,3.6,1.1,4.7,0.21,0.06,0.28,0.21,0.28
1806,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,eng Premier League,27,1990,22,10,1087,12.1,8,2,8,0,0,2,0,0.66,0.17,0.83,0.66,0.83,6.6,6.6,1.9,8.5,0.55,0.16,0.71,0.55,0.71
1807,Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,de Bundesliga,26,1990,10,9,697,7.7,2,0,2,0,1,1,0,0.26,0,0.26,0.26,0.26,2.9,2.1,0.4,2.5,0.37,0.05,0.41,0.27,0.32
1808,Saúl Ñíguez\Saul-Niguez,es ESP,MF,Atlético Madrid,es La Liga,22,1994,36,35,3155,35.1,2,4,2,0,0,9,0,0.06,0.11,0.17,0.06,0.17,3.2,3.2,2.9,6.1,0.09,0.08,0.18,0.09,0.18
1809,Casimir Ninga\Casimir-Ninga,td CHA,FWMF,Montpellier,fr Ligue 1,24,1993,29,13,1286,14.3,1,0,1,0,0,1,0,0.07,0,0.07,0.07,0.07,3.2,3.2,1.2,4.3,0.22,0.08,0.3,0.22,0.3
1810,Benjamin Nivet\Benjamin-Nivet,fr FRA,MFFW,Troyes,fr Ligue 1,40,1977,26,16,1371,15.2,2,2,2,0,0,0,0,0.13,0.13,0.26,0.13,0.26,1.4,1.4,3,4.4,0.09,0.2,0.29,0.09,0.29
1811,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,eng Premier League,18,1999,3,0,20,0.2,0,1,0,0,0,0,0,0,4.5,4.5,0,4.5,0.1,0.1,0,0.1,0.29,0,0.29,0.29,0.29
1812,Jordan Nkololo\Jordan-Nkololo,cd COD,MFFW,Caen,fr Ligue 1,24,1992,10,4,423,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0.8,2.7,0.39,0.18,0.57,0.39,0.57
1813,Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,it Serie A,27,1990,37,37,3258,36.2,2,0,2,0,0,4,0,0.06,0,0.06,0.06,0.06,1.2,1.2,0.1,1.4,0.03,0,0.04,0.03,0.04
1814,Christopher Nkunku\Christopher-Nkunku,fr FRA,FWMF,Paris S-G,fr Ligue 1,19,1997,20,6,633,7,4,0,4,0,0,0,0,0.57,0,0.57,0.57,0.57,3.6,3.6,0.6,4.2,0.52,0.09,0.61,0.52,0.61
1815,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,eng Premier League,18,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,eng Premier League,30,1987,29,28,2400,26.7,4,0,2,2,2,6,0,0.15,0,0.15,0.07,0.07,2.2,0.7,1.6,2.3,0.08,0.06,0.14,0.03,0.09
1817,Vincent Nogueira\Vincent-Nogueira,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,3,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
